user_id,q_text,a_text,q_sentiment,a_sentiment
36859,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
36860,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
36861,新能源 基金 长期 定投,医药 消费 产业轮动,0,1
36862,黄金 商品 抗通胀,短线 交易 高频,0,1
36863,短线 交易 高频,黄金 商品 抗通胀,1,-1
36864,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,0
36865,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
36866,债券 固收 低波动,黄金 商品 抗通胀,1,0
36867,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,-1,0
36868,短线 交易 高频,医药 消费 产业轮动,0,1
36869,新能源 基金 长期 定投,医药 消费 产业轮动,-1,0
36870,短线 交易 高频,AI 半导体 成长 风险承受高,1,-1
36871,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,-1
36872,长期 持有 价值,医药 消费 产业轮动,0,0
36873,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,1
36874,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
36875,短线 交易 高频,医药 消费 产业轮动,1,1
36876,新能源 基金 长期 定投,新能源 基金 长期 定投,0,-1
36877,长期 持有 价值,债券 固收 低波动,0,1
36878,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
36879,债券 固收 低波动,长期 持有 价值,-1,0
36880,新能源 基金 长期 定投,医药 消费 产业轮动,0,-1
36881,AI 半导体 成长 风险承受高,长期 持有 价值,1,-1
36882,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,0
36883,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,-1
36884,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,-1,0
36885,债券 固收 低波动,新能源 基金 长期 定投,0,0
36886,债券 固收 低波动,短线 交易 高频,1,0
36887,债券 固收 低波动,债券 固收 低波动,-1,1
36888,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
36889,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,1,1
36890,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,1
36891,债券 固收 低波动,黄金 商品 抗通胀,-1,-1
36892,短线 交易 高频,黄金 商品 抗通胀,0,1
36893,医药 消费 产业轮动,长期 持有 价值,0,1
36894,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
36895,新能源 基金 长期 定投,医药 消费 产业轮动,0,1
36896,短线 交易 高频,长期 持有 价值,0,0
36897,长期 持有 价值,新能源 基金 长期 定投,0,1
36898,医药 消费 产业轮动,黄金 商品 抗通胀,0,1
36899,短线 交易 高频,短线 交易 高频,0,-1
36900,长期 持有 价值,海外 ETF 汇率 风险,0,0
36901,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
36902,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,1
36903,黄金 商品 抗通胀,医药 消费 产业轮动,-1,1
36904,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,1
36905,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,-1
36906,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,0
36907,短线 交易 高频,长期 持有 价值,1,1
36908,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,0,1
36909,短线 交易 高频,医药 消费 产业轮动,0,0
36910,长期 持有 价值,医药 消费 产业轮动,1,0
36911,债券 固收 低波动,黄金 商品 抗通胀,0,0
36912,短线 交易 高频,新能源 基金 长期 定投,1,-1
36913,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,-1
36914,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
36915,债券 固收 低波动,新能源 基金 长期 定投,0,1
36916,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,1
36917,新能源 基金 长期 定投,短线 交易 高频,-1,0
36918,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
36919,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,0
36920,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,1
36921,黄金 商品 抗通胀,新能源 基金 长期 定投,0,1
36922,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
36923,医药 消费 产业轮动,医药 消费 产业轮动,0,1
36924,长期 持有 价值,黄金 商品 抗通胀,1,0
36925,新能源 基金 长期 定投,长期 持有 价值,0,-1
36926,短线 交易 高频,海外 ETF 汇率 风险,0,-1
36927,新能源 基金 长期 定投,黄金 商品 抗通胀,0,0
36928,黄金 商品 抗通胀,黄金 商品 抗通胀,0,0
36929,AI 半导体 成长 风险承受高,短线 交易 高频,-1,0
36930,短线 交易 高频,海外 ETF 汇率 风险,0,1
36931,债券 固收 低波动,短线 交易 高频,-1,-1
36932,医药 消费 产业轮动,医药 消费 产业轮动,-1,-1
36933,新能源 基金 长期 定投,短线 交易 高频,0,1
36934,医药 消费 产业轮动,债券 固收 低波动,0,0
36935,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,-1,-1
36936,债券 固收 低波动,债券 固收 低波动,1,0
36937,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,-1
36938,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
36939,长期 持有 价值,医药 消费 产业轮动,0,1
36940,长期 持有 价值,短线 交易 高频,0,0
36941,新能源 基金 长期 定投,债券 固收 低波动,0,0
36942,短线 交易 高频,新能源 基金 长期 定投,0,0
36943,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
36944,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,1
36945,新能源 基金 长期 定投,长期 持有 价值,-1,1
36946,债券 固收 低波动,债券 固收 低波动,1,0
36947,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,1,0
36948,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
36949,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,-1
36950,长期 持有 价值,新能源 基金 长期 定投,1,0
36951,短线 交易 高频,长期 持有 价值,1,-1
36952,医药 消费 产业轮动,医药 消费 产业轮动,0,0
36953,长期 持有 价值,长期 持有 价值,0,1
36954,长期 持有 价值,黄金 商品 抗通胀,0,0
36955,短线 交易 高频,黄金 商品 抗通胀,1,-1
36956,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,0
36957,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
36958,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,-1,-1
36959,医药 消费 产业轮动,新能源 基金 长期 定投,-1,-1
36960,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,-1
36961,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,-1
36962,海外 ETF 汇率 风险,债券 固收 低波动,0,-1
36963,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,0
36964,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,-1
36965,医药 消费 产业轮动,短线 交易 高频,0,1
36966,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,1
36967,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
36968,海外 ETF 汇率 风险,短线 交易 高频,0,0
36969,短线 交易 高频,AI 半导体 成长 风险承受高,-1,0
36970,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
36971,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,-1,0
36972,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,1,0
36973,长期 持有 价值,黄金 商品 抗通胀,1,-1
36974,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,-1
36975,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
36976,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,1
36977,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,-1
36978,债券 固收 低波动,新能源 基金 长期 定投,0,0
36979,长期 持有 价值,黄金 商品 抗通胀,1,0
36980,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
36981,长期 持有 价值,AI 半导体 成长 风险承受高,-1,0
36982,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,0
36983,长期 持有 价值,AI 半导体 成长 风险承受高,0,1
36984,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,1
36985,短线 交易 高频,新能源 基金 长期 定投,1,1
36986,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,-1,-1
36987,债券 固收 低波动,债券 固收 低波动,-1,-1
36988,AI 半导体 成长 风险承受高,长期 持有 价值,-1,0
36989,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,-1
36990,长期 持有 价值,海外 ETF 汇率 风险,-1,-1
36991,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,0
36992,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,0
36993,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,1
36994,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,1,0
36995,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,-1
36996,黄金 商品 抗通胀,长期 持有 价值,-1,0
36997,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,-1
36998,短线 交易 高频,海外 ETF 汇率 风险,-1,1
36999,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,0
37000,新能源 基金 长期 定投,长期 持有 价值,1,-1
37001,长期 持有 价值,AI 半导体 成长 风险承受高,1,-1
37002,债券 固收 低波动,长期 持有 价值,-1,0
37003,长期 持有 价值,黄金 商品 抗通胀,1,0
37004,长期 持有 价值,海外 ETF 汇率 风险,0,0
37005,债券 固收 低波动,长期 持有 价值,0,1
37006,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
37007,AI 半导体 成长 风险承受高,债券 固收 低波动,0,1
37008,医药 消费 产业轮动,债券 固收 低波动,1,-1
37009,长期 持有 价值,短线 交易 高频,-1,1
37010,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
37011,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,1
37012,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,0
37013,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,0
37014,医药 消费 产业轮动,新能源 基金 长期 定投,-1,0
37015,长期 持有 价值,黄金 商品 抗通胀,0,1
37016,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
37017,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,0
37018,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,-1
37019,新能源 基金 长期 定投,长期 持有 价值,0,1
37020,短线 交易 高频,短线 交易 高频,-1,-1
37021,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
37022,黄金 商品 抗通胀,短线 交易 高频,1,1
37023,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,-1
37024,短线 交易 高频,长期 持有 价值,0,1
37025,新能源 基金 长期 定投,医药 消费 产业轮动,-1,0
37026,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,-1
37027,长期 持有 价值,医药 消费 产业轮动,0,1
37028,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,-1
37029,长期 持有 价值,长期 持有 价值,-1,0
37030,医药 消费 产业轮动,医药 消费 产业轮动,0,-1
37031,AI 半导体 成长 风险承受高,短线 交易 高频,-1,0
37032,债券 固收 低波动,长期 持有 价值,1,-1
37033,债券 固收 低波动,黄金 商品 抗通胀,0,1
37034,长期 持有 价值,短线 交易 高频,1,1
37035,医药 消费 产业轮动,短线 交易 高频,0,0
37036,黄金 商品 抗通胀,短线 交易 高频,-1,0
37037,黄金 商品 抗通胀,长期 持有 价值,0,0
37038,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,-1
37039,医药 消费 产业轮动,黄金 商品 抗通胀,-1,0
37040,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,1
37041,医药 消费 产业轮动,短线 交易 高频,0,-1
37042,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,-1
37043,黄金 商品 抗通胀,医药 消费 产业轮动,1,1
37044,债券 固收 低波动,债券 固收 低波动,0,-1
37045,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
37046,短线 交易 高频,新能源 基金 长期 定投,-1,1
37047,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,1
37048,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,-1,0
37049,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
37050,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,-1
37051,债券 固收 低波动,AI 半导体 成长 风险承受高,0,1
37052,长期 持有 价值,债券 固收 低波动,0,-1
37053,短线 交易 高频,新能源 基金 长期 定投,0,1
37054,AI 半导体 成长 风险承受高,短线 交易 高频,0,0
37055,债券 固收 低波动,黄金 商品 抗通胀,1,0
37056,医药 消费 产业轮动,海外 ETF 汇率 风险,0,1
37057,债券 固收 低波动,债券 固收 低波动,0,-1
37058,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,0,0
37059,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
37060,债券 固收 低波动,新能源 基金 长期 定投,0,-1
37061,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,-1
37062,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,0
37063,短线 交易 高频,医药 消费 产业轮动,0,0
37064,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,0
37065,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,-1
37066,债券 固收 低波动,黄金 商品 抗通胀,-1,1
37067,短线 交易 高频,新能源 基金 长期 定投,0,0
37068,新能源 基金 长期 定投,海外 ETF 汇率 风险,1,1
37069,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
37070,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,0
37071,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,1
37072,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
37073,短线 交易 高频,新能源 基金 长期 定投,-1,0
37074,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,0
37075,AI 半导体 成长 风险承受高,长期 持有 价值,1,0
37076,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
37077,黄金 商品 抗通胀,医药 消费 产业轮动,-1,0
37078,长期 持有 价值,长期 持有 价值,0,0
37079,新能源 基金 长期 定投,黄金 商品 抗通胀,1,-1
37080,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,0
37081,黄金 商品 抗通胀,医药 消费 产业轮动,0,-1
37082,长期 持有 价值,债券 固收 低波动,0,1
37083,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,1
37084,短线 交易 高频,海外 ETF 汇率 风险,0,-1
37085,医药 消费 产业轮动,短线 交易 高频,-1,0
37086,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
37087,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
37088,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
37089,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
37090,新能源 基金 长期 定投,长期 持有 价值,1,-1
37091,海外 ETF 汇率 风险,医药 消费 产业轮动,0,0
37092,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,0
37093,长期 持有 价值,长期 持有 价值,-1,1
37094,债券 固收 低波动,债券 固收 低波动,-1,-1
37095,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,1
37096,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,-1,-1
37097,医药 消费 产业轮动,海外 ETF 汇率 风险,0,0
37098,新能源 基金 长期 定投,新能源 基金 长期 定投,0,1
37099,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,-1
37100,长期 持有 价值,黄金 商品 抗通胀,-1,0
37101,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,1,1
37102,AI 半导体 成长 风险承受高,医药 消费 产业轮动,-1,1
37103,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,-1
37104,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,-1,1
37105,黄金 商品 抗通胀,新能源 基金 长期 定投,1,-1
37106,债券 固收 低波动,债券 固收 低波动,0,0
37107,医药 消费 产业轮动,海外 ETF 汇率 风险,0,1
37108,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,1,0
37109,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,-1,1
37110,长期 持有 价值,新能源 基金 长期 定投,-1,-1
37111,新能源 基金 长期 定投,债券 固收 低波动,0,0
37112,长期 持有 价值,长期 持有 价值,-1,1
37113,AI 半导体 成长 风险承受高,医药 消费 产业轮动,-1,-1
37114,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,-1
37115,债券 固收 低波动,债券 固收 低波动,1,1
37116,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,1
37117,短线 交易 高频,黄金 商品 抗通胀,1,-1
37118,短线 交易 高频,黄金 商品 抗通胀,-1,0
37119,短线 交易 高频,医药 消费 产业轮动,0,0
37120,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
37121,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
37122,医药 消费 产业轮动,短线 交易 高频,0,0
37123,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,0
37124,AI 半导体 成长 风险承受高,长期 持有 价值,1,0
37125,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
37126,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,1,0
37127,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,-1
37128,债券 固收 低波动,AI 半导体 成长 风险承受高,0,1
37129,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,1
37130,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,1,-1
37131,债券 固收 低波动,新能源 基金 长期 定投,0,0
37132,AI 半导体 成长 风险承受高,长期 持有 价值,0,1
37133,长期 持有 价值,价值 投资 蓝筹 稳健 分红,-1,0
37134,海外 ETF 汇率 风险,短线 交易 高频,1,1
37135,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,1
37136,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,1
37137,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,1
37138,债券 固收 低波动,债券 固收 低波动,-1,-1
37139,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,-1
37140,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,1
37141,长期 持有 价值,债券 固收 低波动,1,0
37142,价值 投资 蓝筹 稳健 分红,长期 持有 价值,1,-1
37143,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,0
37144,短线 交易 高频,债券 固收 低波动,1,-1
37145,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,-1,0
37146,债券 固收 低波动,黄金 商品 抗通胀,0,0
37147,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,1
37148,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,-1
37149,短线 交易 高频,医药 消费 产业轮动,1,1
37150,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,0
37151,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,-1,0
37152,债券 固收 低波动,债券 固收 低波动,-1,0
37153,债券 固收 低波动,长期 持有 价值,-1,0
37154,黄金 商品 抗通胀,债券 固收 低波动,-1,-1
37155,医药 消费 产业轮动,长期 持有 价值,1,1
37156,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,-1,0
37157,新能源 基金 长期 定投,债券 固收 低波动,1,0
37158,海外 ETF 汇率 风险,短线 交易 高频,-1,0
37159,黄金 商品 抗通胀,医药 消费 产业轮动,0,1
37160,黄金 商品 抗通胀,长期 持有 价值,0,0
37161,海外 ETF 汇率 风险,债券 固收 低波动,0,1
37162,黄金 商品 抗通胀,黄金 商品 抗通胀,-1,0
37163,新能源 基金 长期 定投,海外 ETF 汇率 风险,-1,1
37164,价值 投资 蓝筹 稳健 分红,长期 持有 价值,1,1
37165,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
37166,短线 交易 高频,黄金 商品 抗通胀,0,0
37167,新能源 基金 长期 定投,长期 持有 价值,0,1
37168,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
37169,短线 交易 高频,价值 投资 蓝筹 稳健 分红,-1,-1
37170,海外 ETF 汇率 风险,短线 交易 高频,0,1
37171,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,1
37172,AI 半导体 成长 风险承受高,债券 固收 低波动,0,-1
37173,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,0
37174,医药 消费 产业轮动,长期 持有 价值,-1,-1
37175,海外 ETF 汇率 风险,债券 固收 低波动,-1,-1
37176,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,-1
37177,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,0
37178,长期 持有 价值,债券 固收 低波动,0,1
37179,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
37180,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,0
37181,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,1
37182,短线 交易 高频,黄金 商品 抗通胀,0,0
37183,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,0
37184,新能源 基金 长期 定投,短线 交易 高频,1,-1
37185,短线 交易 高频,医药 消费 产业轮动,1,0
37186,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
37187,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,0
37188,短线 交易 高频,AI 半导体 成长 风险承受高,0,0
37189,长期 持有 价值,短线 交易 高频,1,1
37190,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,1
37191,黄金 商品 抗通胀,长期 持有 价值,-1,0
37192,黄金 商品 抗通胀,黄金 商品 抗通胀,1,-1
37193,医药 消费 产业轮动,黄金 商品 抗通胀,0,1
37194,医药 消费 产业轮动,医药 消费 产业轮动,1,0
37195,新能源 基金 长期 定投,债券 固收 低波动,0,0
37196,新能源 基金 长期 定投,新能源 基金 长期 定投,0,-1
37197,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
37198,海外 ETF 汇率 风险,债券 固收 低波动,0,0
37199,债券 固收 低波动,医药 消费 产业轮动,0,0
37200,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
37201,医药 消费 产业轮动,黄金 商品 抗通胀,1,1
37202,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,1
37203,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,-1
37204,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,-1
37205,医药 消费 产业轮动,医药 消费 产业轮动,0,0
37206,债券 固收 低波动,医药 消费 产业轮动,-1,-1
37207,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
37208,海外 ETF 汇率 风险,债券 固收 低波动,0,0
37209,新能源 基金 长期 定投,新能源 基金 长期 定投,0,-1
37210,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,-1
37211,长期 持有 价值,债券 固收 低波动,0,1
37212,短线 交易 高频,短线 交易 高频,0,0
37213,新能源 基金 长期 定投,海外 ETF 汇率 风险,1,0
37214,价值 投资 蓝筹 稳健 分红,长期 持有 价值,1,0
37215,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
37216,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
37217,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,1,1
37218,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
37219,长期 持有 价值,债券 固收 低波动,0,0
37220,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,1
37221,医药 消费 产业轮动,长期 持有 价值,-1,1
37222,医药 消费 产业轮动,长期 持有 价值,0,1
37223,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
37224,价值 投资 蓝筹 稳健 分红,长期 持有 价值,-1,-1
37225,新能源 基金 长期 定投,债券 固收 低波动,0,0
37226,黄金 商品 抗通胀,债券 固收 低波动,1,1
37227,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,0
37228,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
37229,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,1,0
37230,AI 半导体 成长 风险承受高,长期 持有 价值,-1,-1
37231,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,0
37232,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
37233,债券 固收 低波动,海外 ETF 汇率 风险,0,0
37234,短线 交易 高频,医药 消费 产业轮动,1,1
37235,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,-1,0
37236,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,-1
37237,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,0
37238,AI 半导体 成长 风险承受高,短线 交易 高频,0,-1
37239,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,1,1
37240,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,-1,1
37241,长期 持有 价值,新能源 基金 长期 定投,0,-1
37242,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
37243,债券 固收 低波动,债券 固收 低波动,0,0
37244,医药 消费 产业轮动,医药 消费 产业轮动,0,0
37245,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,-1,0
37246,债券 固收 低波动,新能源 基金 长期 定投,1,0
37247,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,-1,1
37248,长期 持有 价值,债券 固收 低波动,1,1
37249,债券 固收 低波动,医药 消费 产业轮动,0,0
37250,短线 交易 高频,短线 交易 高频,-1,0
37251,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,1
37252,医药 消费 产业轮动,海外 ETF 汇率 风险,1,-1
37253,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,0
37254,黄金 商品 抗通胀,新能源 基金 长期 定投,0,1
37255,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,-1
37256,AI 半导体 成长 风险承受高,长期 持有 价值,1,-1
37257,医药 消费 产业轮动,医药 消费 产业轮动,-1,0
37258,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,1,0
37259,债券 固收 低波动,新能源 基金 长期 定投,0,1
37260,海外 ETF 汇率 风险,长期 持有 价值,0,0
37261,海外 ETF 汇率 风险,医药 消费 产业轮动,0,-1
37262,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,1
37263,短线 交易 高频,黄金 商品 抗通胀,0,0
37264,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
37265,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,0
37266,长期 持有 价值,黄金 商品 抗通胀,0,0
37267,海外 ETF 汇率 风险,海外 ETF 汇率 风险,-1,1
37268,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,1
37269,海外 ETF 汇率 风险,医药 消费 产业轮动,0,-1
37270,医药 消费 产业轮动,新能源 基金 长期 定投,0,0
37271,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,1
37272,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
37273,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,1
37274,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,1
37275,黄金 商品 抗通胀,医药 消费 产业轮动,1,0
37276,医药 消费 产业轮动,黄金 商品 抗通胀,1,0
37277,短线 交易 高频,黄金 商品 抗通胀,1,-1
37278,债券 固收 低波动,长期 持有 价值,-1,0
37279,医药 消费 产业轮动,海外 ETF 汇率 风险,0,-1
37280,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,-1
