user_id,q_text,a_text,q_sentiment,a_sentiment
876,债券 固收 低波动,医药 消费 产业轮动,-1,-1
877,短线 交易 高频,海外 ETF 汇率 风险,-1,1
878,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,0
879,短线 交易 高频,债券 固收 低波动,-1,1
880,短线 交易 高频,短线 交易 高频,-1,1
881,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,0
882,债券 固收 低波动,医药 消费 产业轮动,0,1
883,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
884,医药 消费 产业轮动,海外 ETF 汇率 风险,1,-1
885,医药 消费 产业轮动,债券 固收 低波动,-1,0
886,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,0
887,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,0
888,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,0
889,长期 持有 价值,黄金 商品 抗通胀,0,-1
890,短线 交易 高频,黄金 商品 抗通胀,0,0
891,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,1
892,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,1
893,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,0
894,黄金 商品 抗通胀,黄金 商品 抗通胀,0,0
895,海外 ETF 汇率 风险,黄金 商品 抗通胀,-1,1
896,债券 固收 低波动,新能源 基金 长期 定投,1,1
897,短线 交易 高频,债券 固收 低波动,-1,0
898,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
899,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,-1
900,债券 固收 低波动,长期 持有 价值,1,0
901,AI 半导体 成长 风险承受高,短线 交易 高频,-1,0
902,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,0
903,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
904,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
905,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,1
906,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,0
907,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,-1,1
908,黄金 商品 抗通胀,短线 交易 高频,-1,-1
909,长期 持有 价值,医药 消费 产业轮动,-1,1
910,黄金 商品 抗通胀,长期 持有 价值,0,0
911,新能源 基金 长期 定投,长期 持有 价值,-1,0
912,黄金 商品 抗通胀,医药 消费 产业轮动,0,1
913,长期 持有 价值,价值 投资 蓝筹 稳健 分红,-1,0
914,新能源 基金 长期 定投,长期 持有 价值,1,0
915,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
916,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
917,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,1,0
918,海外 ETF 汇率 风险,医药 消费 产业轮动,-1,-1
919,黄金 商品 抗通胀,长期 持有 价值,-1,0
920,海外 ETF 汇率 风险,债券 固收 低波动,0,0
921,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
922,黄金 商品 抗通胀,债券 固收 低波动,-1,0
923,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
924,新能源 基金 长期 定投,新能源 基金 长期 定投,0,1
925,债券 固收 低波动,新能源 基金 长期 定投,-1,0
926,医药 消费 产业轮动,短线 交易 高频,0,0
927,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,1
928,短线 交易 高频,短线 交易 高频,1,1
929,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,1
930,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,0
931,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,1
932,债券 固收 低波动,债券 固收 低波动,-1,1
933,短线 交易 高频,新能源 基金 长期 定投,1,-1
934,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,1
935,黄金 商品 抗通胀,黄金 商品 抗通胀,0,0
936,医药 消费 产业轮动,长期 持有 价值,-1,1
937,短线 交易 高频,AI 半导体 成长 风险承受高,0,0
938,债券 固收 低波动,债券 固收 低波动,-1,1
939,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
940,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,1,0
941,长期 持有 价值,医药 消费 产业轮动,-1,0
942,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,1,-1
943,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
944,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
945,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,-1,-1
946,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,-1
947,医药 消费 产业轮动,黄金 商品 抗通胀,-1,1
948,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,0
949,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
950,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
951,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,-1,0
952,短线 交易 高频,短线 交易 高频,0,1
953,海外 ETF 汇率 风险,长期 持有 价值,0,1
954,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
955,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
956,长期 持有 价值,黄金 商品 抗通胀,0,-1
957,黄金 商品 抗通胀,新能源 基金 长期 定投,1,-1
958,海外 ETF 汇率 风险,短线 交易 高频,0,0
959,新能源 基金 长期 定投,短线 交易 高频,0,-1
960,医药 消费 产业轮动,新能源 基金 长期 定投,1,0
961,短线 交易 高频,长期 持有 价值,-1,-1
962,长期 持有 价值,医药 消费 产业轮动,1,1
963,长期 持有 价值,新能源 基金 长期 定投,-1,0
964,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
965,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,1,-1
966,债券 固收 低波动,AI 半导体 成长 风险承受高,1,-1
967,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,-1
968,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
969,债券 固收 低波动,短线 交易 高频,1,-1
970,AI 半导体 成长 风险承受高,长期 持有 价值,1,1
971,债券 固收 低波动,债券 固收 低波动,-1,1
972,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,-1
973,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,0
974,债券 固收 低波动,医药 消费 产业轮动,-1,0
975,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,-1
976,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,0
977,医药 消费 产业轮动,债券 固收 低波动,0,0
978,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,-1
979,长期 持有 价值,黄金 商品 抗通胀,1,0
980,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
981,短线 交易 高频,医药 消费 产业轮动,-1,-1
982,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,-1
983,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,-1
984,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,-1,1
985,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,0
986,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
987,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,0
988,新能源 基金 长期 定投,债券 固收 低波动,1,1
989,海外 ETF 汇率 风险,长期 持有 价值,1,1
990,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,1
991,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
992,债券 固收 低波动,长期 持有 价值,-1,0
993,医药 消费 产业轮动,医药 消费 产业轮动,1,0
994,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,0
995,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,1
996,短线 交易 高频,长期 持有 价值,1,0
997,长期 持有 价值,长期 持有 价值,0,0
998,新能源 基金 长期 定投,黄金 商品 抗通胀,0,-1
999,黄金 商品 抗通胀,黄金 商品 抗通胀,1,0
1000,新能源 基金 长期 定投,短线 交易 高频,1,1
1001,AI 半导体 成长 风险承受高,长期 持有 价值,1,-1
1002,海外 ETF 汇率 风险,医药 消费 产业轮动,0,1
1003,短线 交易 高频,黄金 商品 抗通胀,0,0
1004,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
1005,AI 半导体 成长 风险承受高,债券 固收 低波动,-1,1
1006,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,1
1007,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
1008,短线 交易 高频,长期 持有 价值,0,0
1009,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,1
1010,新能源 基金 长期 定投,医药 消费 产业轮动,-1,0
1011,黄金 商品 抗通胀,债券 固收 低波动,0,-1
1012,长期 持有 价值,医药 消费 产业轮动,0,1
1013,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
1014,债券 固收 低波动,长期 持有 价值,0,0
1015,医药 消费 产业轮动,长期 持有 价值,1,1
1016,债券 固收 低波动,长期 持有 价值,-1,-1
1017,海外 ETF 汇率 风险,短线 交易 高频,0,0
1018,债券 固收 低波动,短线 交易 高频,-1,1
1019,长期 持有 价值,新能源 基金 长期 定投,0,-1
1020,AI 半导体 成长 风险承受高,短线 交易 高频,1,0
1021,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,0
1022,债券 固收 低波动,海外 ETF 汇率 风险,0,1
1023,长期 持有 价值,海外 ETF 汇率 风险,0,0
1024,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,1
1025,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,1
1026,新能源 基金 长期 定投,新能源 基金 长期 定投,1,0
1027,债券 固收 低波动,医药 消费 产业轮动,-1,0
1028,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,0
1029,短线 交易 高频,新能源 基金 长期 定投,-1,0
1030,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
1031,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,1
1032,医药 消费 产业轮动,债券 固收 低波动,0,0
1033,新能源 基金 长期 定投,医药 消费 产业轮动,1,-1
1034,短线 交易 高频,海外 ETF 汇率 风险,0,0
1035,长期 持有 价值,医药 消费 产业轮动,0,0
1036,短线 交易 高频,医药 消费 产业轮动,0,0
1037,新能源 基金 长期 定投,新能源 基金 长期 定投,1,1
1038,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,0
1039,医药 消费 产业轮动,债券 固收 低波动,0,0
1040,长期 持有 价值,海外 ETF 汇率 风险,0,0
1041,债券 固收 低波动,长期 持有 价值,0,1
1042,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,-1
1043,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
1044,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,0
1045,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
1046,医药 消费 产业轮动,新能源 基金 长期 定投,1,0
1047,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,1
1048,医药 消费 产业轮动,短线 交易 高频,0,0
1049,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,1
1050,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
1051,黄金 商品 抗通胀,黄金 商品 抗通胀,0,0
1052,短线 交易 高频,海外 ETF 汇率 风险,1,0
1053,短线 交易 高频,债券 固收 低波动,0,-1
1054,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,-1
1055,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,1
1056,医药 消费 产业轮动,长期 持有 价值,0,0
1057,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,-1,1
1058,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
1059,短线 交易 高频,AI 半导体 成长 风险承受高,0,0
1060,黄金 商品 抗通胀,医药 消费 产业轮动,0,0
1061,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,-1
1062,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
1063,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,0
1064,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,0
1065,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
1066,海外 ETF 汇率 风险,债券 固收 低波动,-1,1
1067,新能源 基金 长期 定投,债券 固收 低波动,0,0
1068,长期 持有 价值,长期 持有 价值,0,0
1069,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1070,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,1,0
1071,黄金 商品 抗通胀,债券 固收 低波动,1,1
1072,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
1073,债券 固收 低波动,长期 持有 价值,0,-1
1074,债券 固收 低波动,长期 持有 价值,1,1
1075,新能源 基金 长期 定投,新能源 基金 长期 定投,0,1
1076,新能源 基金 长期 定投,短线 交易 高频,1,0
1077,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1078,海外 ETF 汇率 风险,黄金 商品 抗通胀,-1,0
1079,新能源 基金 长期 定投,新能源 基金 长期 定投,1,0
1080,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
1081,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,0
1082,海外 ETF 汇率 风险,医药 消费 产业轮动,-1,1
1083,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,0
1084,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
1085,医药 消费 产业轮动,医药 消费 产业轮动,1,0
1086,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,-1
1087,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
1088,AI 半导体 成长 风险承受高,医药 消费 产业轮动,1,-1
1089,海外 ETF 汇率 风险,债券 固收 低波动,0,0
1090,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,-1,1
1091,AI 半导体 成长 风险承受高,短线 交易 高频,1,0
1092,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
1093,短线 交易 高频,黄金 商品 抗通胀,1,1
1094,医药 消费 产业轮动,黄金 商品 抗通胀,1,0
1095,海外 ETF 汇率 风险,医药 消费 产业轮动,0,-1
1096,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,0
1097,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,1
1098,债券 固收 低波动,AI 半导体 成长 风险承受高,1,1
1099,长期 持有 价值,长期 持有 价值,-1,-1
1100,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,0
1101,长期 持有 价值,新能源 基金 长期 定投,1,0
1102,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,0
1103,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
1104,长期 持有 价值,黄金 商品 抗通胀,0,1
1105,短线 交易 高频,AI 半导体 成长 风险承受高,1,1
1106,新能源 基金 长期 定投,债券 固收 低波动,0,1
1107,黄金 商品 抗通胀,黄金 商品 抗通胀,-1,0
1108,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,-1
1109,医药 消费 产业轮动,债券 固收 低波动,1,1
1110,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,0
1111,长期 持有 价值,债券 固收 低波动,1,0
1112,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,-1
1113,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,0
1114,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,0
1115,医药 消费 产业轮动,医药 消费 产业轮动,0,-1
1116,债券 固收 低波动,医药 消费 产业轮动,0,0
1117,债券 固收 低波动,债券 固收 低波动,0,-1
1118,长期 持有 价值,短线 交易 高频,-1,1
1119,短线 交易 高频,黄金 商品 抗通胀,0,1
1120,长期 持有 价值,短线 交易 高频,1,0
1121,新能源 基金 长期 定投,长期 持有 价值,0,0
1122,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
1123,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
1124,新能源 基金 长期 定投,长期 持有 价值,0,0
1125,长期 持有 价值,短线 交易 高频,1,0
1126,短线 交易 高频,黄金 商品 抗通胀,0,0
1127,医药 消费 产业轮动,短线 交易 高频,1,-1
1128,黄金 商品 抗通胀,长期 持有 价值,0,0
1129,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
1130,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,0
1131,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,0
1132,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
1133,黄金 商品 抗通胀,新能源 基金 长期 定投,1,0
1134,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,1
1135,长期 持有 价值,海外 ETF 汇率 风险,0,0
1136,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
1137,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
1138,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,1
1139,短线 交易 高频,新能源 基金 长期 定投,0,0
1140,短线 交易 高频,新能源 基金 长期 定投,0,1
1141,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,1,-1
1142,短线 交易 高频,长期 持有 价值,-1,0
1143,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,0
1144,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,-1
1145,新能源 基金 长期 定投,短线 交易 高频,0,-1
1146,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
1147,黄金 商品 抗通胀,医药 消费 产业轮动,-1,1
1148,债券 固收 低波动,医药 消费 产业轮动,0,-1
1149,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,-1
1150,AI 半导体 成长 风险承受高,短线 交易 高频,-1,1
1151,短线 交易 高频,债券 固收 低波动,-1,-1
1152,AI 半导体 成长 风险承受高,短线 交易 高频,0,0
1153,长期 持有 价值,短线 交易 高频,1,1
1154,债券 固收 低波动,黄金 商品 抗通胀,-1,-1
1155,债券 固收 低波动,短线 交易 高频,0,0
1156,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,1
1157,海外 ETF 汇率 风险,医药 消费 产业轮动,0,1
1158,新能源 基金 长期 定投,短线 交易 高频,0,-1
1159,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
1160,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,-1,-1
1161,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,0
1162,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
1163,新能源 基金 长期 定投,医药 消费 产业轮动,1,-1
1164,长期 持有 价值,AI 半导体 成长 风险承受高,0,-1
1165,短线 交易 高频,黄金 商品 抗通胀,0,-1
1166,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,1
1167,债券 固收 低波动,新能源 基金 长期 定投,1,-1
1168,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,-1
1169,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
1170,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
1171,短线 交易 高频,短线 交易 高频,1,1
1172,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,0
1173,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
1174,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,-1,0
1175,短线 交易 高频,AI 半导体 成长 风险承受高,1,-1
1176,长期 持有 价值,债券 固收 低波动,0,0
1177,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,1
1178,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,-1
1179,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,1
1180,短线 交易 高频,海外 ETF 汇率 风险,-1,0
1181,医药 消费 产业轮动,新能源 基金 长期 定投,-1,0
1182,价值 投资 蓝筹 稳健 分红,长期 持有 价值,-1,1
1183,长期 持有 价值,短线 交易 高频,1,1
1184,黄金 商品 抗通胀,海外 ETF 汇率 风险,-1,0
1185,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,0
1186,新能源 基金 长期 定投,长期 持有 价值,1,1
1187,短线 交易 高频,医药 消费 产业轮动,0,1
1188,黄金 商品 抗通胀,医药 消费 产业轮动,1,0
1189,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1190,价值 投资 蓝筹 稳健 分红,短线 交易 高频,1,1
1191,AI 半导体 成长 风险承受高,债券 固收 低波动,1,0
1192,债券 固收 低波动,新能源 基金 长期 定投,-1,0
1193,短线 交易 高频,短线 交易 高频,1,1
1194,AI 半导体 成长 风险承受高,医药 消费 产业轮动,1,1
1195,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
1196,债券 固收 低波动,黄金 商品 抗通胀,-1,0
1197,黄金 商品 抗通胀,医药 消费 产业轮动,0,-1
1198,新能源 基金 长期 定投,短线 交易 高频,0,-1
1199,黄金 商品 抗通胀,医药 消费 产业轮动,1,0
1200,长期 持有 价值,新能源 基金 长期 定投,0,1
1201,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,-1,0
1202,短线 交易 高频,AI 半导体 成长 风险承受高,0,1
1203,海外 ETF 汇率 风险,短线 交易 高频,1,1
1204,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
1205,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,-1
1206,长期 持有 价值,AI 半导体 成长 风险承受高,1,1
1207,长期 持有 价值,债券 固收 低波动,0,0
1208,短线 交易 高频,短线 交易 高频,1,0
1209,海外 ETF 汇率 风险,短线 交易 高频,-1,0
1210,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
1211,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,1
1212,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,1
1213,AI 半导体 成长 风险承受高,债券 固收 低波动,0,1
1214,医药 消费 产业轮动,债券 固收 低波动,-1,1
1215,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
1216,长期 持有 价值,医药 消费 产业轮动,0,1
1217,医药 消费 产业轮动,新能源 基金 长期 定投,1,1
1218,新能源 基金 长期 定投,债券 固收 低波动,-1,0
1219,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
1220,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,-1
1221,短线 交易 高频,短线 交易 高频,-1,-1
1222,长期 持有 价值,新能源 基金 长期 定投,1,0
1223,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,-1
1224,海外 ETF 汇率 风险,短线 交易 高频,1,1
1225,债券 固收 低波动,长期 持有 价值,1,-1
1226,医药 消费 产业轮动,债券 固收 低波动,0,-1
1227,长期 持有 价值,长期 持有 价值,0,1
1228,黄金 商品 抗通胀,黄金 商品 抗通胀,0,-1
1229,医药 消费 产业轮动,医药 消费 产业轮动,-1,1
1230,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
1231,长期 持有 价值,黄金 商品 抗通胀,1,0
1232,AI 半导体 成长 风险承受高,短线 交易 高频,1,-1
1233,长期 持有 价值,AI 半导体 成长 风险承受高,0,-1
1234,医药 消费 产业轮动,债券 固收 低波动,-1,1
1235,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,0
1236,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,-1,0
1237,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,-1,1
1238,新能源 基金 长期 定投,黄金 商品 抗通胀,0,0
1239,医药 消费 产业轮动,债券 固收 低波动,-1,1
1240,医药 消费 产业轮动,短线 交易 高频,0,0
1241,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
1242,海外 ETF 汇率 风险,债券 固收 低波动,0,0
1243,长期 持有 价值,海外 ETF 汇率 风险,0,-1
1244,医药 消费 产业轮动,海外 ETF 汇率 风险,1,1
1245,债券 固收 低波动,债券 固收 低波动,0,-1
1246,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1247,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,1
1248,新能源 基金 长期 定投,债券 固收 低波动,1,0
1249,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,1
1250,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,-1
1251,债券 固收 低波动,短线 交易 高频,1,0
1252,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,0
1253,债券 固收 低波动,海外 ETF 汇率 风险,1,0
1254,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,0
1255,长期 持有 价值,AI 半导体 成长 风险承受高,0,1
1256,医药 消费 产业轮动,债券 固收 低波动,0,0
1257,债券 固收 低波动,债券 固收 低波动,0,0
1258,债券 固收 低波动,AI 半导体 成长 风险承受高,0,-1
1259,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,-1
1260,新能源 基金 长期 定投,长期 持有 价值,0,-1
1261,医药 消费 产业轮动,短线 交易 高频,0,0
1262,新能源 基金 长期 定投,长期 持有 价值,0,0
1263,短线 交易 高频,新能源 基金 长期 定投,1,0
1264,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
1265,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,0
1266,医药 消费 产业轮动,医药 消费 产业轮动,0,-1
1267,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,-1
1268,短线 交易 高频,债券 固收 低波动,0,0
1269,长期 持有 价值,黄金 商品 抗通胀,0,1
1270,短线 交易 高频,新能源 基金 长期 定投,-1,1
1271,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
1272,长期 持有 价值,长期 持有 价值,-1,1
1273,医药 消费 产业轮动,债券 固收 低波动,0,0
1274,新能源 基金 长期 定投,新能源 基金 长期 定投,1,-1
1275,债券 固收 低波动,海外 ETF 汇率 风险,0,0
1276,债券 固收 低波动,海外 ETF 汇率 风险,0,1
1277,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,1
1278,黄金 商品 抗通胀,新能源 基金 长期 定投,1,1
1279,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,1,-1
1280,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,-1
1281,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
1282,短线 交易 高频,新能源 基金 长期 定投,0,-1
1283,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
1284,AI 半导体 成长 风险承受高,短线 交易 高频,1,0
1285,海外 ETF 汇率 风险,债券 固收 低波动,1,1
1286,新能源 基金 长期 定投,黄金 商品 抗通胀,0,0
1287,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1288,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,-1
1289,债券 固收 低波动,短线 交易 高频,0,0
1290,AI 半导体 成长 风险承受高,长期 持有 价值,1,-1
1291,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,0
1292,债券 固收 低波动,海外 ETF 汇率 风险,0,1
1293,长期 持有 价值,短线 交易 高频,0,1
1294,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,0
1295,医药 消费 产业轮动,债券 固收 低波动,0,-1
1296,长期 持有 价值,长期 持有 价值,-1,1
1297,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
1298,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
1299,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,0
1300,长期 持有 价值,短线 交易 高频,1,-1
1301,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,-1,-1
1302,债券 固收 低波动,海外 ETF 汇率 风险,1,-1
1303,医药 消费 产业轮动,债券 固收 低波动,0,-1
